Org ID,Organization Name,Organization Type,HHS Org ID,Submission Period Year,"Year Ending 
Date",Org Quarter,Number Of Months,Quarter Range,Cash and Cash Equivalents,Short Term Investments,Current Assets Whose Use is Limited,Net Patient Accounts Receivable,Receivables Due From Affiliates,Third Party Settlements,Other Current Assets,Total Current Assets,Non Current Assets Whose Use is Limited,Contribution Receivables,Interest in Net Assets,Investment in Affiliates,Gross Property Plant and Equipment,Less Accumulated Depreciation,Net Property Plant and Equipment,Other Non Current Assets,Total Non Current Assets,Total Assets,Current Long Term Debt,Estimated Third Party Settlements,Current Liabilities Due to Affiliates,Other Current Liabilities,Total Current Liabilities,Long Term Debt Net of Current Portion,Non Current Liabilities Due to Affiliates,Other Non Current Liabilities,Total Non Current Liabilities,Total Liabilities,Net Unrestricted Assets,Net Temporarily Restricted Assets,Net Permanently Restricted Assets,Total Net Assets or Equity,Total Liabilities And Net Assets or Equity,Net Patient Service Revenue,Alternative Payment Methods,Other Operating Revenue,  Other Operating Revenue: Federal COVID-19 Relief Funds,     Other Operating Revenue: State & Other COVID-19 Relief Funds,Net Assets Released From Restrictions Used for Operations,Total Operating Revenue,Investment Income,Net Contribution Revenue,Change in Interest in Net Assets,Non Operating Gains Losses,Equity Method of Alternative Investment,Total Non Operating Revenue,Total Unrestricted Revenue Gains and Other Support,Salary and Benefit Expense,Outside Medical and Pharmacy Services,Depreciation and Amortization Expense,Interest Expense,Health Safety Net Assessment,Other Operating Expenses,Net Nonrecurring Gains and Losses,Total Expenses Including Nonrecurring Gains Losses,Total Excess of Revenue Gains and Other Support Over Expenses,Transfers from to Parent and Affiliates,Other Changes in Unrestricted Net Assets,Sub Total Increase / Decrease in Unrestricted Net Assets,Changes in Unrestricted Assets Related to Pension Activities,Changes in Accounting Principles,Total Increase or Decrease in Unrestricted Net Assets,"FINANCIAL METRICS (With COVID-19 Relief Funds)
Operating Margin ","FINANCIAL METRICS (With COVID-19 Relief Funds) 
Non Operating Margin "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Total Margin"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Current Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Days in Accounts Receivable"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Payment Period"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Debt Service Coverage Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Cash Flow to Total Debt"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Equity Financing Ratio "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Age of Plant"," FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Excess of Revenue, Gains and Other Support Over Expenses (Without COVID-19 Relief Funds)", FINANCIAL METRICS (Without COVID-19 Relief Funds) Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Non-Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Margin (Without COVID-19 Relief Funds)
12773,"Sturdy Memorial Foundation, Inc. and Affiliates",HHS,12773,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$9,715,976 ",,,"$26,142,218 ",,,"$15,272,436 ","$51,130,630 ","$8,356,105 ",,,,"$257,801,574 ","$151,189,074 ","$106,612,500 ","$404,466,161 ","$519,434,766 ","$570,565,396 ",,"$1,636,653 ",,"$33,411,065 ","$35,047,718 ",,,"$16,155,786 ","$16,155,786 ","$51,203,504 ","$510,983,706 ","$8,378,186 ",,"$519,361,892 ","$570,565,396 ","$270,298,074 ","$196,180 ","$11,177,533 ",,,"$208,554 ","$281,880,341 ","$44,577,384 ","$456,519 ",,"($78,382,971)","$398,350 ","($32,950,718)","$248,929,623 ","$192,405,625 ",,"$11,147,703 ",,"$756,689 ","$106,369,609 ",,"$310,679,626 ","($61,750,003)",,"($8,240,000)","($69,990,003)","$95,200 ",,"($69,894,803)",-11.60%,-13.20%,-24.80%,1.5,35,41,0,-144.40%,91.00%,14,"($61,750,003)",-11.60%,-13.20%,-24.80%
129,Sturdy Memorial Hospital,AcuteHospital,12773,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$6,334,352 ",,,"$21,700,147 ","$2,600,867 ",,"$11,460,743 ","$42,096,109 ","$399,300 ",,,,"$219,100,387 ","$138,767,329 ","$80,333,058 ","$371,813,147 ","$452,545,505 ","$494,641,614 ",,"$6,894,749 ","$2,358,467 ","$30,205,491 ","$39,458,707 ",,,"$9,617,127 ","$9,617,127 ","$49,075,834 ","$516,134,345 ","$22,591 ",,"$516,156,936 ","$565,232,770 ","$219,945,346 ",,"$8,777,818 ",,,"$208,554 ","$228,931,718 ","$42,525,404 ",,,"($70,149,244)","$398,350 ","($27,225,490)","$201,706,228 ","$138,308,810 ",,"$9,376,920 ",,"$756,689 ","$94,540,061 ",,"$242,982,480 ","($41,276,252)","($14,799,697)","$95,200 ","($55,980,749)","($8,240,000)",,"($64,220,749)",-7.00%,-13.50%,-20.50%,1.1,36,51,0,-80.80%,104.30%,15,"($41,276,252)",-7.00%,-13.50%,-20.50%
11397,"Sturdy Memorial Associates, Inc",PhysicianOrganization,12773,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$50,352,728 ","$686,651 ","$8,393,548 ",,,,"$59,432,927 ",,,,"($75,182)",,"($75,182)","$59,357,745 ","$59,848,864 ",,"$554,154 ",,,"$15,151,131 ",,"$75,554,149 ","($16,196,404)","$14,799,697 ","$1,396,707 ",,,,-,-27.20%,-0.10%,-27.30%,-,,,0,,,0,"($16,196,404)",-27.20%,-0.10%,-27.30%
3888,Tenet Healthcare Corporation,HHS,3888,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$858,000,000 ",,,"$2,943,000,000 ",,,"$2,180,000,000 ","$5,981,000,000 ",,,,"$3,147,000,000 ","$12,663,000,000 ","$6,201,000,000 ","$6,462,000,000 ","$11,566,000,000 ","$21,175,000,000 ","$27,156,000,000 ","$145,000,000 ",,,"$4,331,000,000 ","$4,476,000,000 ","$14,934,000,000 ",,"$3,138,000,000 ","$18,072,000,000 ","$22,548,000,000 ","$4,608,000,000 ",,,"$4,608,000,000 ","$27,156,000,000 ","$19,174,000,000 ",,"$216,000,000 ","$194,000,000 ",,,"$19,584,000,000 ",,,"($590,000,000)","($99,000,000)",,"($689,000,000)","$18,895,000,000 ","$8,844,000,000 ",,"$841,000,000 ","$890,000,000 ",,"$7,910,000,000 ","($1,000,000)","$18,484,000,000 ","$411,000,000 ",,,"$411,000,000 ",,,"$411,000,000 ",5.80%,-3.60%,2.20%,1.3,56,93,2.1,6.50%,17.00%,7,"$217,000,000 ",4.80%,-3.70%,1.20%
3110,MetroWest Medical Center,AcuteHospital,3888,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,"$32,000,000 ",,,"$14,000,000 ","$46,000,000 ",,,,"$5,000,000 ","$113,200,000 ","$55,800,000 ","$57,400,000 ","$148,300,000 ","$210,700,000 ","$256,700,000 ","$1,000,000 ",,,"$27,500,000 ","$28,500,000 ","$1,100,000 ","$303,100,000 ","$3,100,000 ","$307,300,000 ","$335,800,000 ","($79,100,000)",,,"($79,100,000)","$256,700,000 ","$210,900,000 ",,,,"$7,900,000 ",,"$218,800,000 ",,,,"$900,000 ",,"$900,000 ","$219,700,000 ","$123,000,000 ",,"$8,600,000 ","$200,000 ",,"$97,800,000 ",,"$229,600,000 ","($9,900,000)",,,"($9,900,000)",,,"($9,900,000)",-4.90%,0.40%,-4.50%,1.6,55,47,-0.9,-4.40%,-30.80%,6,"($17,800,000)",-8.80%,0.40%,-8.40%
127,Saint Vincent Hospital,AcuteHospital,3888,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,"$63,000,000 ",,,"$25,500,000 ","$88,500,000 ",,,,"$1,900,000 ","$397,200,000 ","$127,700,000 ","$269,500,000 ","$11,800,000 ","$283,200,000 ","$371,700,000 ","$1,800,000 ",,,"$29,100,000 ","$30,900,000 ","$1,900,000 ","$82,800,000 ","$2,600,000 ","$87,300,000 ","$118,200,000 ","$253,500,000 ",,,"$253,500,000 ","$371,700,000 ","$408,200,000 ",,,,"$22,200,000 ",,"$430,400,000 ",,,,,,-,"$430,400,000 ","$202,300,000 ",,"$14,300,000 ","$400,000 ",,"$197,400,000 ",,"$414,400,000 ","$16,000,000 ",,,"$16,000,000 ",,,"$16,000,000 ",3.70%,,3.70%,2.9,56,28,14,92.40%,68.20%,9,"($6,200,000)",-1.50%,,-1.50%
11394,MetroWest Physicians Services,PhysicianOrganization,3888,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$9,800,000 ",,,,"$200,000 ",,"$10,000,000 ",,,,,,-,"$10,000,000 ","$11,400,000 ",,,,,"$2,100,000 ",,"$13,500,000 ","($3,500,000)",,,"($3,500,000)",,,"($3,500,000)",-35.00%,,-35.00%,-,,,0,,,0,"($3,700,000)",-37.80%,,-37.80%
14427,Saint Vincent Medical Company,PhysicianOrganization,3888,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$32,300,000 ",,,,,,"$32,300,000 ",,,,,,-,"$32,300,000 ","$37,400,000 ",,"$400,000 ","$100,000 ",,"$8,800,000 ",,"$46,700,000 ","($14,400,000)",,,"($14,400,000)",,,"($14,400,000)",-44.60%,,-44.60%,-,,,-139,,,0,"($14,400,000)",-44.60%,,-44.60%
14288,Trinity Health,HHS,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
","$643,362,918 ","$5,717,088,002 ","$475,836,237 ","$2,053,458,650 ",,"$313,579,766 ","$1,414,955,679 ","$10,618,281,252 ","$5,894,466,027 ","$15,601,112 ",,"$4,717,710,991 ","$18,919,378,811 ","$10,764,700,566 ","$8,154,678,245 ","$1,720,616,388 ","$20,503,072,763 ","$31,121,354,015 ","$979,571,074 ","$341,682,593 ",,"$4,005,745,132 ","$5,326,998,799 ","$6,416,701,048 ",,"$2,480,346,039 ","$8,897,047,087 ","$14,224,045,886 ","$16,310,756,569 ","$368,070,172 ","$218,481,388 ","$16,897,308,129 ","$31,121,354,015 ","$17,042,517,740 ","$102,892,900 ","$2,599,753,917 ","$140,481,447 ","$17,762,053 ","$30,269,695 ","$19,933,677,752 ","($1,015,042,240)",,"($73,183,924)","($136,853,955)",,"($1,225,080,119)","$18,708,597,633 ","$11,136,450,912 ","$750,286,833 ","$876,098,693 ","$225,797,317 ","$2,993,864 ","$7,090,564,402 ","$57,753,729 ","$20,139,945,750 ","($1,431,348,117)",,"$58,768,361 ","($1,372,579,756)","($183,246,979)",,"($1,555,826,735)",-1.10%,-6.50%,-7.70%,2,44,94,-0.3,-4.70%,54.30%,12,"($1,589,591,617)",-2.00%,-6.60%,-8.60%
6547,Mercy Medical Center,AcuteHospital,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
","$1,897,106 ","$441,791 ",,"$34,343,595 ","$88,395,450 ","$272,387 ","$21,728,266 ","$147,078,595 ","$4,339,094 ",$374 ,,,"$266,302,875 ","$194,999,671 ","$71,303,204 ","$32,876,998 ","$108,519,670 ","$255,598,265 ","$2,035,079 ","$5,699,994 ","$40,025,981 ","$39,096,440 ","$86,857,494 ","$103,870,825 ",,"$944,554 ","$104,815,379 ","$191,672,873 ","$59,585,924 ","$3,906,776 ","$432,692 ","$63,925,392 ","$255,598,265 ","$278,635,431 ","$3,069,349 ","$37,655,040 ",,"$16,027,968 ","$126,310 ","$335,514,098 ","$1,405,242 ","$1,119,602 ",,"($1,400,227)",,"$1,124,617 ","$336,638,715 ","$110,486,271 ","$4,694,560 ","$13,053,624 ","$3,813,924 ","$2,993,864 ","$196,192,451 ","$681,313 ","$331,916,007 ","$4,722,708 ",,"($139,460,978)","($134,738,270)",,,"($134,738,270)",1.10%,0.30%,1.40%,1.7,45,93,3.7,9.30%,25.00%,15,"($11,305,260)",-3.90%,0.40%,-3.50%
12151,"Mercy Inpatient Medical Associates, Inc",PhysicianOrganization,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$11,609,710 ","$181,662 ","$5,242,860 ",,,,"$17,034,232 ",,,,,,-,"$17,034,232 ","$24,013,294 ","$94,905 ","$43,856 ",,,"$1,781,057 ",,"$25,933,112 ","($8,898,880)",,,"($8,898,880)",,,"($8,898,880)",-52.20%,,-52.20%,-,,,0,,,0,"($8,898,880)",-52.20%,,-52.20%
14424,"Mercy Medical Group,Inc.",PhysicianOrganization,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$2,907,890 ",$480 ,"$4,495,559 ",,,,"$7,403,929 ",,,,,,-,"$7,403,929 ","$668,528 ","$4,217,350 ",,,,"$2,929,263 ",,"$7,815,141 ","($411,212)",,"$40,000,000 ","$39,588,788 ",,,"$39,588,788 ",-5.60%,,-5.60%,-,,,0,,,0,"($411,212)",-5.60%,,-5.60%
14425,Mercy Specialist Physicians,PhysicianOrganization,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$1,248,864 ",$240 ,"$1,303,445 ",,,,"$2,552,549 ",,,,,,-,"$2,552,549 ","$1,644,604 ","$286,274 ","$11,685 ",,,"$699,193 ",,"$2,641,756 ","($89,207)",,,"($89,207)",,,"($89,207)",-3.50%,,-3.50%,-,,,0,,,0,"($89,207)",-3.50%,,-3.50%
16532,"Pioneer Valley Cardiology Associates, Inc",PhysicianOrganization,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$8,269,211 ",,"$6,459,194 ","$87,288 ",,,"$14,815,693 ",,,,,,-,"$14,815,693 ","$240,763 ","$10,360,952 ","$3,752 ",$268 ,,"$6,168,144 ",,"$16,773,879 ","($1,958,186)",,"$40,000,000 ","$38,041,814 ",,,"$38,041,814 ",-13.20%,,-13.20%,-,,,0,,,0,"($2,045,474)",-13.90%,,-13.90%
16533,"Riverbend Medical Group, Inc",PhysicianOrganization,14288,2022,30-Jun,5,12,"07/01/2021-06/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$56,021,048 ","$3,197,390 ","$15,124,455 ","$2,735,943 ",,,"$77,078,836 ",,,,,,-,"$77,078,836 ","$76,228,413 ","$446,618 ","$1,274,437 ","$1,772 ",,"$16,884,896 ","$1,793,987 ","$96,630,123 ","($19,551,287)",,"$71,833,890 ","$52,282,603 ",,,"$52,282,603 ",-25.40%,,-25.40%,-,,,"-10,313.20",,,0,"($22,287,230)",-30.00%,,-30.00%
6755,UMass  Memorial Health Care. Inc.,HHS,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$188,109,000 ","$449,710,000 ","$5,446,000 ","$278,358,000 ",,"$248,510,000 ","$170,313,000 ","$1,340,446,000 ","$222,062,000 ",,"$13,966,000 ",,"$2,490,291,000 ","$1,527,841,000 ","$962,450,000 ","$933,136,000 ","$2,131,614,000 ","$3,472,060,000 ","$84,751,000 ","$12,023,000 ",,"$705,900,000 ","$802,674,000 ","$750,557,000 ",,"$578,627,000 ","$1,329,184,000 ","$2,131,858,000 ","$1,239,287,000 ","$41,853,000 ","$59,062,000 ","$1,340,202,000 ","$3,472,060,000 ","$3,079,429,275 ",,"$189,298,865 ","$19,078,267 ","$25,571,593 ","$3,957,000 ","$3,317,335,000 ","$205,939,000 ","$49,277,000 ",,"($125,723,000)",,"$129,493,000 ","$3,446,828,000 ","$1,909,363,000 ",,"$139,682,000 ","$23,786,000 ","$34,161,000 ","$1,501,301,000 ",,"$3,608,293,000 ","($161,465,000)",,"$6,752,000 ","($154,713,000)","$56,985,000 ",,"($97,728,000)",-8.40%,3.80%,-4.70%,1.7,33,83,0,-1.40%,38.60%,11,"($206,114,860)",-9.90%,3.80%,-6.10%
14496,HealthAlliance-Clinton Hospital,AcuteHospital,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$5,326,000 ","$9,691,000 ",,"$16,655,000 ","$2,177,000 ","$13,743,000 ","$6,019,000 ","$53,611,000 ","$19,638,000 ",,"$7,589,000 ",,"$331,467,000 ","$203,685,000 ","$127,782,000 ","$71,629,000 ","$226,638,000 ","$280,249,000 ",,"$160,000 ","$63,759,000 ","$20,680,000 ","$84,599,000 ",,"$58,615,000 ","$3,104,000 ","$61,719,000 ","$146,318,000 ","$106,448,000 ","$4,155,000 ","$23,328,000 ","$133,931,000 ","$280,249,000 ","$205,264,775 ",,"$11,049,354 ","$867,871 ",,"$540,000 ","$217,722,000 ","$1,310,000 ","$1,286,000 ",,"($8,585,000)",,"($5,989,000)","$211,733,000 ","$83,077,000 ",,"$14,179,000 ","$2,532,000 ","$2,832,000 ","$146,196,000 ",,"$248,816,000 ","($37,083,000)","($2,232,000)","$3,739,000 ","($35,576,000)",,,"($35,576,000)",-14.70%,-2.80%,-17.50%,0.6,30,131,-8,-27.10%,47.80%,14,"($37,950,871)",-15.20%,-2.80%,-18.00%
133,Marlborough Hospital,AcuteHospital,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$8,322,000 ","$451,000 ",,"$9,249,000 ","$4,931,000 ","$9,809,000 ","$2,418,000 ","$35,180,000 ","$4,887,000 ",,,,"$72,122,000 ","$42,932,000 ","$29,190,000 ","$20,412,000 ","$54,489,000 ","$89,669,000 ",,"$258,000 ","$16,866,000 ","$8,950,000 ","$26,074,000 ",,"$12,311,000 ","$1,646,000 ","$13,957,000 ","$40,031,000 ","$44,765,000 ","$2,737,000 ","$2,136,000 ","$49,638,000 ","$89,669,000 ","$98,722,433 ",,"$5,377,779 ","$519,788 ",,"$307,000 ","$104,927,000 ","$722,000 ","$380,000 ",,"($3,058,000)",,"($1,956,000)","$102,971,000 ","$42,540,000 ",,"$3,708,000 ","$464,000 ","$1,158,000 ","$62,050,000 ",,"$109,920,000 ","($6,949,000)","($931,000)",,"($7,880,000)",,,"($7,880,000)",-4.80%,-1.90%,-6.70%,1.3,34,89,-6,-12.40%,55.40%,12,"($7,468,788)",-5.40%,-1.90%,-7.30%
68,Harrington Memorial Hospital,AcuteHospital,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$6,455,000 ",,,"$16,284,000 ",,"$1,000,000 ","$4,088,000 ","$27,827,000 ","$204,000 ",,"$5,785,000 ",,"$165,476,000 ","$113,218,000 ","$52,258,000 ","$46,495,000 ","$104,742,000 ","$132,569,000 ",,"$941,000 ","$2,438,000 ","$19,350,000 ","$22,729,000 ",,"$25,265,000 ","$14,649,000 ","$39,914,000 ","$62,643,000 ","$63,915,000 ","$226,000 ","$5,785,000 ","$69,926,000 ","$132,569,000 ","$151,319,898 ",,"$4,842,477 ","$2,517,625 ","$2,032,000 ","$7,000 ","$160,719,000 ","$1,382,000 ","$1,946,000 ",,"($5,807,000)",,"($2,479,000)","$158,240,000 ","$92,535,000 ",,"$6,503,000 ","$1,014,000 ","$2,111,000 ","$56,444,000 ",,"$158,607,000 ","($367,000)","($8,274,000)","$1,249,000 ","($7,392,000)",,,"($7,392,000)",1.30%,-1.60%,-0.20%,1.2,39,52,7.1,27.00%,52.70%,17,"($4,916,625)",-1.60%,-1.60%,-3.20%
3115,UMass Memorial Medical Center,AcuteHospital,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$29,949,000 ","$57,668,000 ",,"$194,883,000 ","$66,707,000 ","$206,031,000 ","$108,443,000 ","$663,681,000 ",,,"$62,177,000 ",,"$1,373,667,000 ","$901,361,000 ","$472,306,000 ","$222,212,000 ","$756,695,000 ","$1,420,376,000 ",,"$4,959,000 ","$287,598,000 ","$407,248,000 ","$699,805,000 ",,"$309,061,000 ","$53,593,000 ","$362,654,000 ","$1,062,459,000 ","$295,740,000 ","$34,424,000 ","$27,753,000 ","$357,917,000 ","$1,420,376,000 ","$2,098,830,328 ",,"$150,337,985 ","$7,547,094 ","$23,539,593 ","$2,615,000 ","$2,282,870,000 ","$10,870,000 ","$3,326,000 ",,"($8,135,000)",,"$6,061,000 ","$2,288,931,000 ","$833,243,000 ",,"$69,675,000 ","$13,238,000 ","$28,060,000 ","$1,428,371,000 ",,"$2,372,587,000 ","($83,656,000)","($29,573,000)","$66,000 ","($113,163,000)",,,"($113,163,000)",-3.90%,0.30%,-3.70%,0.9,34,110,-0.1,-2.00%,25.20%,13,"($114,742,687)",-5.40%,0.30%,-5.10%
348,Harrington Physician Services,PhysicianOrganization,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$23,194,000 ",,"$1,474,829 ","$146,171 ",,,"$24,815,000 ",,,,,,-,"$24,815,000 ","$30,061,000 ",,"$180,000 ",,,"$4,434,000 ",,"$34,675,000 ","($9,860,000)","$9,133,000 ",,"($727,000)",,,"($727,000)",-39.70%,,-39.70%,-,,,0,,,0,"($11,334,829)",-48.60%,,-48.60%
9784,UMass Memorial Medical Group Inc.,PhysicianOrganization,6755,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$455,826,535 ",,"$209,829,074 ","$1,202,391 ",,"$261,000 ","$667,119,000 ","$689,000 ","$279,000 ",,"($6,156,000)",,"($5,188,000)","$661,931,000 ","$537,220,000 ",,"$3,184,000 ",,,"$169,346,000 ",,"$709,750,000 ","($47,819,000)","$33,200,000 ",,"($14,619,000)",,,"($14,619,000)",-6.40%,-0.80%,-7.20%,-,,,0,,,0,"($257,648,074)",-55.80%,-1.10%,-57.00%
12767,"Valley Health System, Inc.",HHS,12767,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$18,277,778 ","$4,241,753 ","$16,156 ","$26,983,979 ",,,"$8,508,436 ","$58,028,102 ","$1,546,989 ","$45,200 ",,,"$180,755,704 ","$118,663,386 ","$62,092,318 ","$26,321,868 ","$90,006,375 ","$148,034,477 ","$2,211,133 ","$2,907,077 ",,"$37,284,307 ","$42,402,517 ","$37,820,692 ",,"$23,848,068 ","$61,668,760 ","$104,071,277 ","$37,240,542 ","$3,549,286 ","$3,173,372 ","$43,963,200 ","$148,034,477 ","$204,386,910 ",,"$31,299,085 ","$1,669,840 ","$7,963,617 ","$64,161 ","$245,383,613 ","($788,097)","$83,403 ",,"($2,121,465)",,"($2,826,159)","$242,557,454 ","$157,957,107 ",,"$6,304,683 ","$1,197,609 ","$1,952,214 ","$77,501,282 ",,"$244,912,895 ","($2,355,441)",,,"($2,355,441)","$24,282,025 ",,"$21,926,584 ",0.20%,-1.20%,-1.00%,1.4,48,60,1.5,4.90%,29.70%,19,"($11,988,898)",-3.90%,-1.20%,-5.10%
77,Holyoke Medical Center,AcuteHospital,12767,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$15,199,586 ","$4,241,753 ",,"$24,073,709 ","$13,777 ",,"$7,367,394 ","$50,896,219 ","$1,546,989 ",,"$3,312,883 ",,"$157,183,510 ","$112,744,568 ","$44,438,942 ","$13,516,918 ","$62,815,732 ","$113,711,951 ","$2,197,425 ","$2,907,077 ",,"$33,011,824 ","$38,116,326 ","$20,567,118 ",,"$21,288,068 ","$41,855,186 ","$79,971,512 ","$28,875,203 ","$2,576,405 ","$2,288,831 ","$33,740,439 ","$113,711,951 ","$176,879,999 ",,"$24,370,719 ","$1,669,840 ","$7,963,617 ","$64,161 ","$210,948,336 ","($468,043)","$53,253 ",,"($2,168,641)",,"($2,583,431)","$208,364,905 ","$125,503,695 ",,"$5,456,397 ","$947,778 ","$1,952,214 ","$74,456,724 ",,"$208,316,808 ","$48,097 ","($486,882)",,"($438,785)","$24,282,025 ",,"$23,843,240 ",1.30%,-1.20%,,1.3,50,63,2.1,9.40%,29.70%,21,"($9,585,360)",-3.50%,-1.30%,-4.80%
14428,Western Mass Physician Associates,PhysicianOrganization,12767,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$5,976,631 ",,"$1,458,448 ","$33,348 ",,,"$7,468,427 ",,,,,,-,"$7,468,427 ","$6,490,652 ",,"$9,954 ",,,"$2,392,880 ",,"$8,893,486 ","($1,425,059)","$350,000 ",,"($1,075,059)",,,"($1,075,059)",-19.10%,,-19.10%,-,,,0,,,0,"($1,458,407)",-19.60%,,-19.60%
12775,"Wellforce, Inc.",HHS,12775,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$111,181,000 ","$15,527,000 ","$12,842,000 ","$321,903,000 ",,"$3,017,000 ","$201,873,000 ","$666,343,000 ","$214,525,000 ",,,"$41,078,000 ","$763,889,000 ",,"$763,889,000 ","$613,100,000 ","$1,632,592,000 ","$2,298,935,000 ","$21,588,000 ","$10,384,000 ",,"$690,654,000 ","$722,626,000 ","$836,150,000 ",,"$319,714,000 ","$1,155,864,000 ","$1,878,490,000 ","$377,477,000 ","$15,768,000 ","$27,200,000 ","$420,445,000 ","$2,298,935,000 ","$1,822,463,000 ",,"$428,340,000 ","$13,445,000 ","$20,084,000 ","$4,359,000 ","$2,288,691,000 ","$6,853,000 ","($6,214,000)",,"($132,445,000)",,"($131,806,000)","$2,156,885,000 ","$1,441,033,000 ",,"$83,635,000 ","$33,264,000 ","$20,662,000 ","$1,108,648,000 ",,"$2,687,242,000 ","($530,357,000)",,"$913,000 ","($529,444,000)","($9,715,000)",,"($539,159,000)",-18.50%,-6.10%,-24.60%,0.9,64,100,-7.5,-28.70%,18.30%,0,"($563,886,000)",-20.30%,-6.20%,-26.60%
85,Lowell General Hospital,AcuteHospital,12775,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$23,282,000 ",,"$4,972,000 ","$71,925,000 ","$42,718,000 ","$282,000 ","$27,745,000 ","$170,924,000 ","$18,047,000 ",,,"$17,984,000 ","$575,983,000 ","$336,445,000 ","$239,538,000 ","$43,315,000 ","$318,884,000 ","$489,808,000 ","$4,324,000 ","$993,000 ","$25,459,000 ","$95,535,000 ","$126,311,000 ","$212,268,000 ",,"$54,376,000 ","$266,644,000 ","$392,955,000 ","$87,801,000 ","$3,888,000 ","$5,164,000 ","$96,853,000 ","$489,808,000 ","$462,273,000 ",,"$37,660,000 ","$1,872,000 ","$6,810,000 ","$1,073,000 ","$509,688,000 ","$779,000 ","($121,000)",,"($11,889,000)",,"($11,231,000)","$498,457,000 ","$257,531,000 ",,"$31,251,000 ","$6,928,000 ","$6,068,000 ","$292,663,000 ",,"$594,441,000 ","($95,984,000)","$26,687,000 ","$55,000 ","($69,242,000)","$5,873,000 ",,"($63,369,000)",-17.00%,-2.30%,-19.30%,1.4,57,81,-5.1,-19.10%,19.80%,11,"($104,666,000)",-19.10%,-2.30%,-21.40%
